"DIRECTORIO","K_01_A","K_01_B","K_01_C","K_01_D","K_02","K_03","K_04","K_05","K_06","K_07","K_08","K_09","K_09_VALOR","K_09_TEXTO","K_10_A","K_10_B","K_10_C","K_10_D","K_10_E","K_10_F","K_10_G","K_10_H","K_10_I","K_11","K_11_A","K_11_B","K_11_C","K_11_D","K_11_E","K_12_A","K_12_B","K_12_C","K_12_D","K_12_E","K_12_F","K_12_G","K_12_H","K_12_I","K_12_J","K_12_K","K_12_L","K_12_M","K_12_N","K_12_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
2119,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19698,2,1,2,4,1,1,1,NA,0,19,1,1,6,4,40,1,3,4,1,2,4,4,3,3,4,3,3,4,3,3,4,3,3,4,1,1,1,1,1,1,1,1,1,9,2,1,5,511,1,1,1,1,1,1,6,3,1,1,NA,NA,4,1,4,NA
2697,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19698,1,1,2,5,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,5,2,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,1,6,601,1,2,3,1,3,2,67,1,3,2,NA,NA,1,1,1,NA
2697,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19698,1,1,2,5,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,5,2,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,1,6,601,1,2,3,1,3,2,2,5,2,1,NA,NA,4,1,4,NA
2697,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19698,1,1,2,5,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,5,2,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,1,6,601,1,2,3,1,3,2,19,5,2,1,1,1,3,1,3,1
2697,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19698,1,1,2,5,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,5,2,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,1,6,601,1,2,3,1,3,2,42,3,3,1,NA,NA,2,1,2,NA
2697,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19698,1,1,2,5,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,5,2,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,1,6,601,1,2,3,1,3,1,1,8,2,1,NA,NA,5,1,5,NA
3738,NA,1,NA,NA,3,1,5,1,30,5000,60,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,4,24,1,3,4,2,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,1,1,6,602,2,2,1,1,1,2,11,3,2,1,NA,NA,3,1,3,NA
3738,NA,1,NA,NA,3,1,5,1,30,5000,60,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,4,24,1,3,4,2,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,1,1,6,602,2,2,1,1,1,2,25,2,2,2,NA,NA,2,1,2,NA
3738,NA,1,NA,NA,3,1,5,1,30,5000,60,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,4,24,1,3,4,2,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,1,1,6,602,2,2,1,1,1,2,26,1,2,2,1,1,1,1,1,1
3786,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,1,48,1,3,4,2,2,4,3,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,1,1,6,601,1,1,1,1,1,2,6,3,1,1,NA,NA,3,1,3,NA
3786,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,1,48,1,3,4,2,2,4,3,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,1,1,6,601,1,1,1,1,1,1,26,1,3,2,1,1,1,1,1,1
3786,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,3,1,1,1,NA,0,19,1,1,6,1,48,1,3,4,2,2,4,3,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,1,1,6,601,1,1,1,1,1,2,24,2,2,2,NA,NA,2,1,2,NA
4273,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,4,84,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,1,1,1,1,1,9,3,4,3,305,1,1,1,1,1,2,4,3,1,1,NA,NA,3,1,3,NA
4273,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,4,84,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,1,1,1,1,1,9,3,4,3,305,1,1,1,1,1,2,22,2,2,2,NA,NA,2,1,2,NA
4273,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,4,84,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,1,1,1,1,1,9,3,4,3,305,1,1,1,1,1,2,2,3,1,1,NA,NA,4,1,4,NA
4273,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,4,84,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,1,1,1,1,1,9,3,4,3,305,1,1,1,1,1,1,46,1,3,2,1,1,1,1,1,1
4465,NA,1,NA,NA,3,1,2,2,NA,NA,3,1,1000,"MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,2,3,1,1,1,NA,0,19,1,1,6,1,60,1,3,3,2,2,2,4,3,3,3,2,2,2,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,5,510,1,1,1,1,1,2,1,8,2,1,NA,NA,3,1,3,NA
4465,NA,1,NA,NA,3,1,2,2,NA,NA,3,1,1000,"MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,2,3,1,1,1,NA,0,19,1,1,6,1,60,1,3,3,2,2,2,4,3,3,3,2,2,2,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,5,510,1,1,1,1,1,1,18,1,2,2,1,1,1,1,1,1
4465,NA,1,NA,NA,3,1,2,2,NA,NA,3,1,1000,"MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,2,3,1,1,1,NA,0,19,1,1,6,1,60,1,3,3,2,2,2,4,3,3,3,2,2,2,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,5,510,1,1,1,1,1,2,22,7,2,2,NA,NA,2,1,2,NA
4716,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,1,1,1,1,NA,0,19,1,1,12,1,30,2,NA,3,1,1,4,4,3,3,4,2,1,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,2,3,305,1,2,1,1,1,2,60,1,3,3,1,1,1,1,1,1
8200,1,NA,NA,NA,3,1,2,1,2,2000,2,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,1,3,1,1,1,NA,0,19,1,1,8,4,50,2,NA,4,2,2,4,4,4,3,4,3,2,4,2,3,4,2,4,4,1,2,2,NA,2,NA,1,1,1,9,2,1,3,305,1,1,1,1,1,1,22,1,2,2,1,1,1,1,1,1
8200,1,NA,NA,NA,3,1,2,1,2,2000,2,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,1,3,1,1,1,NA,0,19,1,1,8,4,50,2,NA,4,2,2,4,4,4,3,4,3,2,4,2,3,4,2,4,4,1,2,2,NA,2,NA,1,1,1,9,2,1,3,305,1,1,1,1,1,1,4,3,1,1,NA,NA,3,1,3,NA
8200,1,NA,NA,NA,3,1,2,1,2,2000,2,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,2,1,1,3,1,1,1,NA,0,19,1,1,8,4,50,2,NA,4,2,2,4,4,4,3,4,3,2,4,2,3,4,2,4,4,1,2,2,NA,2,NA,1,1,1,9,2,1,3,305,1,1,1,1,1,2,19,2,2,2,NA,NA,2,1,2,NA
8391,1,NA,NA,NA,3,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,19698,2,1,3,5,1,1,1,NA,0,19,2,7,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,1,2,4,3,3,4,2,3,4,2,NA,1,1,1,1,4,1,4,9,6,0,7,701,1,1,4,1,4,1,41,2,2,2,NA,NA,2,1,2,NA
8391,1,NA,NA,NA,3,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,19698,2,1,3,5,1,1,1,NA,0,19,2,7,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,1,2,4,3,3,4,2,3,4,2,NA,1,1,1,1,4,1,4,9,6,0,7,701,1,1,4,1,4,1,20,3,1,1,1,1,4,1,4,1
8391,1,NA,NA,NA,3,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,19698,2,1,3,5,1,1,1,NA,0,19,2,7,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,1,2,4,3,3,4,2,3,4,2,NA,1,1,1,1,4,1,4,9,6,0,7,701,1,1,4,1,4,2,42,1,2,2,NA,NA,1,1,1,NA
8391,1,NA,NA,NA,3,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,19698,2,1,3,5,1,1,1,NA,0,19,2,7,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,1,2,4,3,3,4,2,3,4,2,NA,1,1,1,1,4,1,4,9,6,0,7,701,1,1,4,1,4,1,24,3,2,1,NA,NA,3,1,3,NA
8391,1,NA,NA,NA,3,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,4,19698,2,1,3,5,1,1,1,NA,0,19,2,7,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,1,2,4,3,3,4,2,3,4,2,NA,1,1,1,1,4,1,4,9,6,0,7,701,1,1,4,1,4,2,15,3,1,1,NA,NA,5,1,5,NA
8894,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,2,1,1,1,NA,0,19,1,1,8,4,70,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,1,2,1,3,303,1,1,1,1,1,2,44,2,2,2,NA,NA,2,1,2,NA
8894,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,1,2,1,1,1,NA,0,19,1,1,8,4,70,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,1,2,1,3,303,1,1,1,1,1,1,47,1,2,2,1,1,1,1,1,1
8981,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,1,4,1,1,1,NA,0,19,2,1,8,1,49,1,3,3,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,2,3,305,1,1,3,1,3,1,42,3,1,1,1,1,3,1,3,1
